Id,Code,Name,Weight,Price,IsUnique,IsUseable,ItemClass,Effect,Sprite,Comment
4289,Caterpillar_Card,Caterpillar Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4290,Cat_O_Nine_Tail_Card,Cat O Nine Tail Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4291,Kobold_Leader_Card,Kobold Leader Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4292,Kobold_Archer_Card,Kobold Archer Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4293,Cookie_Card,Cookie Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4294,Quve_Card,Quve Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4295,Kraben_Card,Kraben Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4296,Cramp_Card,Cramp Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4297,Cruiser_Card,Cruiser Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4298,Cremy_Fear_Card,Cremy Fear Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4299,Clock_Card,Clock Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4300,Chimera_Card,Chimera Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4301,Killer_Mantis_Card,Killer Mantis Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4302,Tao_Gunka_Card,Tao Gunka Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4303,Whisper_Boss_Card,Whisper Boss Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4304,Tamruan_Card,Tamruan Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4305,Turtle_General_Card,Turtle General Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4306,Toad_Card,Toad Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4307,Kind_Of_Beetle_Card,Kind Of Beetle Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4308,Tri_Joint_Card,Tri Joint Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4309,Parasite_Card,Parasite Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4310,Panzer_Goblin_Card,Panzer Goblin Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4311,Permeter_Card,Permeter Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4312,Fur_Seal_Card,Fur Seal Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4313,Punk_Card,Punk Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4314,Penomena_Card,Penomena Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4315,Pest_Card,Pest Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4316,Fake_Angel_Card,Fake Angel Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4317,Mobster_Card,Mobster Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4318,Knight_Windstorm_Card,Knight Windstorm Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4319,Freezer_Card,Freezer Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4320,Bloody_Knight_Card,Bloody Knight Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4321,Hylozoist_Card,Hylozoist Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4322,High_Orc_Card,High Orc Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4323,Garm_Baby_Card,Garm Baby Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4324,Garm_Card,Garm Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4325,Harpy_Card,Harpy Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4326,See_Otter_Card,See Otter Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4327,Blood_Butterfly_Card,Blood Butterfly Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4328,Hyegun_Card,Hyegun Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4329,Phendark_Card,Phendark Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4330,Dark_Snake_Lord_Card,Dark Snake Lord Card,10,20,FALSE,FALSE,Card,,이름없는카드,
4331,Heater_Card,Heater Card,10,20,FALSE,FALSE,Card,,이름없는카드,
5001,Headset,Headset,200,20,TRUE,FALSE,Equipment,,헤드폰,
5002,Gemmed_Crown,Jewel Crown,600,20,TRUE,FALSE,Equipment,,쥬얼크라운,
5003,Joker_Jester,Joker Jester,100,20,TRUE,FALSE,Equipment,,광대모자,
5004,Oxygen_Mask,Oxygen Mask,200,20,TRUE,FALSE,Equipment,,산소마스크,
5006,Machoman_Glasses,Machoman's Glasses,100,36000,TRUE,FALSE,Equipment,,하트파운데이션,
5007,Loard_Circlet,Grand Circlet,200,20,TRUE,FALSE,Equipment,,로드서클릿,
5008,Puppy_Love,Puppy Love,100,20,TRUE,FALSE,Equipment,,풋사랑,
5009,Safety_Helmet,Safety Helmet,500,20,TRUE,FALSE,Equipment,,안전모,
5010,Indian_Hair_Piece,Indian Fillet,100,20,TRUE,FALSE,Equipment,,원주민머리띠,
5011,Antenna,Aerial,100,20,TRUE,FALSE,Equipment,,안테나,
5012,Ph.D_Hat,Ph.D Hat,200,20,TRUE,FALSE,Equipment,,학사모,
5013,Horn_Of_Lord_Kaho,Lord Kaho's Horns,100,20,TRUE,FALSE,Equipment,,로드카호의뿔,
5014,Fin_Helm,Fin Helm,300,20,TRUE,FALSE,Equipment,,핀헬름,
5015,Egg_Shell,Egg Shell,200,20,TRUE,FALSE,Equipment,,장식용알껍질,
5016,Boy's_Cap,Boy's Cap,100,20,TRUE,FALSE,Equipment,,학생모,
5017,Bone_Helm,Bone Helm,800,20,TRUE,FALSE,Equipment,,본헬름,
5018,Feather_Bonnet,Feather Bonnet,300,20,TRUE,FALSE,Equipment,,깃털모자,
5019,Corsair,Corsair,500,20,TRUE,FALSE,Equipment,,커세어,
5020,Kafra_Band,Kafra Band,500,20,TRUE,FALSE,Equipment,,카프라의머리띠,
5021,Bankruptcy_Of_Heart,Grief for Greed,1200,20,TRUE,FALSE,Equipment,,돈잃은자의마음,
5023,Hat_Of_Bundle,Parcel Hat,1000,20,TRUE,FALSE,Equipment,,보따리모,
5024,Hat_Of_Cake,Cake Hat,1000,20,TRUE,FALSE,Equipment,,케이크모자,
5025,Helm_Of_Angel,Helm of Angel,1600,20,TRUE,FALSE,Equipment,,천사의투구,
5026,Hat_Of_Cook,Chef Hat,300,20,TRUE,FALSE,Equipment,,요리사의모자,
5027,Wizardry_Hat,Mage Hat,300,20,TRUE,FALSE,Equipment,,마법사의모자,
5028,Candle,Candle,150,20,TRUE,FALSE,Equipment,,촛불,
5029,Spore_Hat,Spore Hat,900,20,TRUE,FALSE,Equipment,,스포아모자,
5030,Panda_Cap,Panda Hat,800,20,TRUE,FALSE,Equipment,,팬더곰모자,
5031,Mine_Helm,Mine Hat,1500,20,TRUE,FALSE,Equipment,,광산헬멧,
5032,Picnic_Hat,Sunday Hat,800,20,TRUE,FALSE,Equipment,,나들이모자,
5033,Smokie_Hat,Raccoon Hat,900,20,TRUE,FALSE,Equipment,,너구리모자,
5034,Light_Bulb_Band,Bulb Band,500,20,TRUE,FALSE,Equipment,,전구머리띠,
5035,Poring_Hat,Poring Hat,700,20,TRUE,FALSE,Equipment,,포링모자,
5036,Cross_Band,Cross Hat,250,20,TRUE,FALSE,Equipment,,십자머리띠,
5037,Fruit_Shell,Nut Shell,150,20,TRUE,FALSE,Equipment,,열매껍질,
5038,Deviruchi_Cap,Deviruchi Hat,800,20,TRUE,FALSE,Equipment,,새끼악마모자,
5039,Mottled_Egg_Shell,Rainbow Eggshell,400,20,TRUE,FALSE,Equipment,,알록달록알껍질,
5040,Blush,Blush,100,20,TRUE,FALSE,Equipment,,발그레,
5041,Heart_Hair_Pin,Heart Hairpin,100,20,TRUE,FALSE,Equipment,,하트머리핀,
5042,Hair_Protector,Bao Bao,150,20,TRUE,FALSE,Equipment,,머리포자기,
5043,Opera_Ghost_Mask,Opera Phantom Mask,200,20,TRUE,FALSE,Equipment,,오페라유령가면,
5044,Devil's_Wing,Devil's Wing,350,20,TRUE,FALSE,Equipment,,악마의날개,
5045,Magician_Hat,Magician Hat,500,20,TRUE,FALSE,Equipment,,마술사의모자,
5047,Fashion_Sunglass,Fashionable Glasses,100,20,TRUE,FALSE,Equipment,,패션선글래스,
5048,First_Moon_Hair_Pin,Crescent Hairpin,100,20,TRUE,FALSE,Equipment,,초승달머리핀,
5049,Stripe_Band,Striped Hairband,150,20,TRUE,FALSE,Equipment,,줄무늬머리띠,
5050,Mystery_Fruit_Shell,Wonder Nutshell,300,20,TRUE,FALSE,Equipment,,신비한열매껍질,
5051,Kitty_Bell,Kitty Bell,100,20,TRUE,FALSE,Equipment,,고양이방울,
5052,Blue_Hair_Band,Blue Hairband,150,20,TRUE,FALSE,Equipment,,청색머리띠,
5055,Novice_Egg_Cap,Novice Eggshell,1,1,TRUE,FALSE,Equipment,,장식용알껍질,
5056,Love_Berry,Love Berry,100,1,TRUE,FALSE,Equipment,,사랑의열매,
5057,Ear_Of_Black_Cat,Black Cat Ears,200,16000,TRUE,FALSE,Equipment,,검은고양이귀,
5058,Drooping_Kitty,Drooping Cat,500,250000,TRUE,FALSE,Equipment,,늘어진고양이,
5059,Brown_Bear_Cap,Teddybear Hat,800,20,TRUE,FALSE,Equipment,,곰돌이모자,
5060,Party_Hat,Party Hat,300,20,TRUE,FALSE,Equipment,,꼬깔모자,
5061,Flower_Hairpin,Flower Hairpin,100,20,TRUE,FALSE,Equipment,,꽃머리핀,
5062,Straw_Hat,Straw Hat,200,20,TRUE,FALSE,Equipment,,밀짚모자,
5063,Plaster,Giant Band Aid,100,20,TRUE,FALSE,Equipment,,반창고,
5064,Leaf_Headgear,Smokie Leaf,100,20,TRUE,FALSE,Equipment,,나뭇잎투구,
5065,Fish_On_Head,Blue Fish,500,20,TRUE,FALSE,Equipment,,생선모자,
5066,Horn_Of_Succubus,Succubus Horn,800,20,TRUE,FALSE,Equipment,,서큐버스뿔,
5067,Sombrero,Sombrero,350,20,TRUE,FALSE,Equipment,,솜브레로,
5068,Ear_Of_Devil's_Wing,Evil Wing Ears,100,20,TRUE,FALSE,Equipment,,악마날개귀,
5069,Mask_Of_Fox,Kitsune Mask,300,20,TRUE,FALSE,Equipment,,여우가면,
5070,Headband_Of_Power,Hot-Blooded Headband,100,20,TRUE,FALSE,Equipment,,열혈머리띠,
5071,Indian_Headband,Indian Headband,200,20,TRUE,FALSE,Equipment,,인디안머리띠,
5072,Inccubus_Horn,Incubus Horn,800,20,TRUE,FALSE,Equipment,,인큐버스뿔,
5073,Cap_Of_Concentration,Model Training Hat,700,20,TRUE,FALSE,Equipment,,자세교정모자,
5074,Ear_Of_Angel's_Wing,Angel Wing Ears,100,20,TRUE,FALSE,Equipment,,천사날개귀,
5075,Cowboy_Hat,Cowboy Hat,500,20,TRUE,FALSE,Equipment,,카우보이모자,
5076,Fur_Hat,Beanie,350,20,TRUE,FALSE,Equipment,,털모자,
5077,Tulip_Hairpin,Tulip Hairpin,100,20,TRUE,FALSE,Equipment,,튤립머리핀,
5078,Sea_Otter_Cap,Sea Otter Hat,800,20,TRUE,FALSE,Equipment,,해달모자,
5079,Crossed_Hair_Band,X Hairpin,100,20,TRUE,FALSE,Equipment,,X자머리핀,
5080,Headgear_Of_Queen,Crown of Ancient Queen,400,20,TRUE,FALSE,Equipment,,여왕의투구,
5081,Mistress_Crown,Crown of Mistress,100,20,TRUE,FALSE,Equipment,,미스트레스왕관,
5082,Mushroom_Band,Decorative Mushroom,100,20,TRUE,FALSE,Equipment,,버섯머리띠,
5083,Red_Tailed_Ribbon,Red Ribbon,200,20,TRUE,FALSE,Equipment,,빨간테일리본,
5084,Lazy_Raccoon,Lazy Smokie,500,20,TRUE,FALSE,Equipment,,귀찮은너구리,
5085,Pair_Of_Red_Ribbon,Small Ribbons,100,20,TRUE,FALSE,Equipment,,양쪽귀밑리본,
5096,Assassin_Mask_,Assassin Mask,100,20,TRUE,FALSE,Equipment,,어새신마스크,
5097,Cone_Hat_,Holiday Hat,400,0,TRUE,FALSE,Equipment,,꼬깔모자_,
5099,Cat_Hat,Cat Hat,300,20,TRUE,FALSE,Equipment,,고양이모자,
5100,Sales_Signboard,Sales Signboard,800,20,TRUE,FALSE,Equipment,,세일표지판,
5101,Takius_Blindfold,Takius Blindfold,100,20,TRUE,FALSE,Equipment,,타키우스눈가리개,
5102,Round_Eyes,Round Eyes,100,20,TRUE,FALSE,Equipment,,배틀온라인,
5103,Sunflower_Hairpin,Sunflower Hairpin,600,20,TRUE,FALSE,Equipment,,해바라기핀,
5104,Dark_Blindfold,Dark Blinder,100,20,TRUE,FALSE,Equipment,,검은눈가리개,
5105,Hat_Of_Cake_,Cake Hat,1000,20,TRUE,FALSE,Equipment,,케이크모자,
5106,Cone_Hat_INA,,300,20,TRUE,FALSE,Equipment,,꼬깔모자,
5107,Well_Baked_Toast,Crunch Toast,50,20,TRUE,FALSE,Equipment,,토스트,
5108,Detective_Hat,Detective's Cap,350,20,TRUE,FALSE,Equipment,,탐정모자,
5109,Red_Bonnet,Red Bonnet,400,20,TRUE,FALSE,Equipment,,차양모자,
5110,Baby_Pacifier,Baby Pacifier,50,20,TRUE,FALSE,Equipment,,젖꼭지,
5111,Galapago_Cap,Galapago Cap,500,20,TRUE,FALSE,Equipment,,오리모자,
5112,Super_Novice_Hat,Super Novice Hat,400,8500,TRUE,FALSE,Equipment,,슈노모자,
5113,Angry_Mouth,Angry Snarl,50,20,TRUE,FALSE,Equipment,,분노입,
5114,Fedora,Bucket Hat,300,6000,TRUE,FALSE,Equipment,,벙거지모자,
5115,Winter_Hat,Winter Hat,500,20,TRUE,FALSE,Equipment,,방한모자,
5116,Banana_Hat,Banana Hat,200,20,TRUE,FALSE,Equipment,,바나나모자,
5117,Mistic_Rose,Mystic Rose,100,20,TRUE,FALSE,Equipment,,미스틱로즈,
5118,Ear_Of_Puppy,Puppy Headband,100,20,TRUE,FALSE,Equipment,,강아지귀,
5119,Super_Novice_Hat_,Super Novice Hat,400,8500,TRUE,FALSE,Equipment,,슈노모자,
5120,Fedora_,Bucket Hat,300,6000,TRUE,FALSE,Equipment,,벙거지모자,
5122,Magni_Cap,Magni's Cap,1000,30000,TRUE,FALSE,Equipment,,메긴캡,
5123,Ulle_Cap,Ulle's Cap,500,30000,TRUE,FALSE,Equipment,,울캡,
5124,Fricca_Circlet,Fricca's Circlet,300,30000,TRUE,FALSE,Equipment,,프리카서클릿,
5125,Kiss_Of_Angel,Angel's Kiss,300,10000,TRUE,FALSE,Equipment,,천사의입맞춤,
5126,Morpheus's_Hood,Morpheus's Hood,200,30000,TRUE,FALSE,Equipment,,모르피셔스두건,
5127,Morrigane's_Helm,Morrigane's Helm,500,30000,TRUE,FALSE,Equipment,,모리아네헬름,
5128,Goibne's_Helmet,Goibne's Helm,500,30000,TRUE,FALSE,Equipment,,게브네이투구,
5129,Bird_Nest,Bird Nest,400,20,TRUE,FALSE,Equipment,,새둥지,
5132,Angeling_Hat,Angeling Hat,700,20,TRUE,FALSE,Equipment,,엔젤링모자,
5133,Sheep_Hat,Sheep Hat,150,20,TRUE,FALSE,Equipment,,양모자,
5134,Pumpkin_Hat,Pumpkin Hat,200,20,TRUE,FALSE,Equipment,,호박모자,
5135,Cyclops_Visor,Cyclops Visor,200,0,TRUE,FALSE,Equipment,,사이클롭스아이,
5136,Santa's_Hat_,Antonio's Santa Hat,100,20,TRUE,FALSE,Equipment,,산타모자,
5137,Alice_Doll,Drooping Alice,500,20,TRUE,FALSE,Equipment,,엘리스모자,
5138,Magic_Eyes,Magic Eyes,300,20,TRUE,FALSE,Equipment,,매직아이즈,
5139,Hibiscus,Hibiscus,200,20,TRUE,FALSE,Equipment,,부용,
5140,Charming_Ribbon,Charming Ribbon,400,20,TRUE,FALSE,Equipment,,예쁜리본,
5141,Marionette_Doll,Marionette Doll,400,20,TRUE,FALSE,Equipment,,마리오넷모자,
5144,Gambler_Hat,Gambler Hat,200,20,TRUE,FALSE,Equipment,,햇,
5145,Carnival_Joker_Jester,Carnival Joker Jester,100,10,TRUE,FALSE,Equipment,,광대모자,
5146,Elephant_Hat,Elephant Hat,500,0,TRUE,FALSE,Equipment,,코끼리모자,
5147,Baseball_Cap,Baseball Cap,200,0,TRUE,FALSE,Equipment,,야구모자,
5148,Phrygian_Cap,Guildmaster's Cap,500,0,TRUE,FALSE,Equipment,,국경일모자,
5149,Silver_Tiara,Silver Tiara,100,0,TRUE,FALSE,Equipment,,실버티아라,
5150,Joker_Jester_,Joker Jester,100,20,TRUE,FALSE,Equipment,,광대모자_,
5153,Angeling_Hairpin,Angeling Hairpin,700,20,TRUE,FALSE,Equipment,,엔젤링핀,
5157,Viking_Helm_,Orc Helm,100,20,TRUE,FALSE,Equipment,,오크족헬름,
5158,Holy_Bonnet_,Monk Hat,100,20,TRUE,FALSE,Equipment,,성직자의모자,
5159,Golden_Gear_,Golden Gear,100,20,TRUE,FALSE,Equipment,,골든헤드기어,
5160,Magestic_Goat_,Majestic Goat,500,20,TRUE,FALSE,Equipment,,마제스틱고우트,
5161,Sharp_Gear_,Spiky Band,100,30000,TRUE,FALSE,Equipment,,샤프헤드기어,
5162,Bone_Helm_,Bone Helm,900,20,TRUE,FALSE,Equipment,,본헬름,
5163,Corsair_,Corsair,800,20,TRUE,FALSE,Equipment,,커세어,
5164,Tiara_,Tiara,1000,20,TRUE,FALSE,Equipment,,티아라,
5165,Crown_,Crown,800,20,TRUE,FALSE,Equipment,,크라운,
5170,Feather_Beret,Feather Beret,500,20,TRUE,FALSE,Equipment,,깃털베레모,
5171,Valkyrie_Helm,Valkyrian Helm,400,20,TRUE,FALSE,Equipment,,발키리투구,
5172,Beret,Beret,400,20,TRUE,FALSE,Equipment,,베레모,
5173,Satto_Hat,Magistrate Hat,600,30000,TRUE,FALSE,Equipment,,사또모자,
5174,Ayam,Ayam,1000,100000,TRUE,FALSE,Equipment,,아얌,
5176,Hahoe_Mask,Hahoe Mask,100,30000,TRUE,FALSE,Equipment,,하회탈,
